Subject,Course Number,Section,Class Number,Class Capacity,Class Title,Units,Start Time,End Time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Building,Room,Start Date,End Date,Academic Session,Instructor,Component,Instruction Mode
ECS,3000,01,34661,30,Early Childhood Inquiry and Methodology,3,13:00:00,14:15:00,True,False,True,False,False,False,False,6,216,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3000,02,34662,30,Early Childhood Inquiry and Methodology,3,17:30:00,20:15:00,False,False,False,True,False,False,False,6,216,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3000,03,34663,30,Early Childhood Inquiry and Methodology,3,10:00:00,11:15:00,False,True,False,True,False,False,False,6,111,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3000,04,34666,30,Early Childhood Inquiry and Methodology,3,16:00:00,17:15:00,True,False,True,False,False,False,False,5,103,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3000,05,34667,30,Early Childhood Inquiry and Methodology,3,10:00:00,11:15:00,False,True,False,True,False,False,False,5,103,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3300,01,34668,30,Early Childhood Education Leadership and Social Justice,3,17:30:00,20:15:00,False,False,True,False,False,False,False,6,204,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3500,01,34669,30,Contextual Approaches to Early Childhood Curriculum,3,16:00:00,17:15:00,True,False,False,False,False,False,False,6,216,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Hybrid Asynchronous Component
ECS,3500,02,34670,30,Contextual Approaches to Early Childhood Curriculum,3,11:30:00,12:45:00,True,False,True,False,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3500,03,34671,30,Contextual Approaches to Early Childhood Curriculum,3,17:30:00,20:15:00,False,True,False,False,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3500,04,34672,30,Contextual Approaches to Early Childhood Curriculum,3,10:00:00,11:15:00,False,True,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Fully Synchronous
ECS,3500,05,34673,30,Contextual Approaches to Early Childhood Curriculum,3,08:00:00,10:45:00,False,False,False,False,False,True,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3600,01,34674,30,Emergent Literacy in First and Second Language Acquisition,3,13:00:00,14:15:00,True,False,True,False,False,False,False,9,239,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3600,02,34675,30,Emergent Literacy in First and Second Language Acquisition,3,17:30:00,20:15:00,True,False,False,False,False,False,False,6,113,2022-01-22,2022-05-13,Regular Academic Session,"Jang, Soon Young",Lecture,Face-to-Face
ECS,3600,03,34676,30,Emergent Literacy in First and Second Language Acquisition,3,08:30:00,09:45:00,False,True,False,True,False,False,False,6,111,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3600,04,34677,30,Emergent Literacy in First and Second Language Acquisition,3,19:30:00,21:45:00,True,False,False,False,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3600,05,34678,30,Emergent Literacy in First and Second Language Acquisition,3,11:00:00,13:45:00,False,False,False,False,False,True,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3700,01,34779,30,Early Childhood Assessment II,3,16:00:00,17:15:00,True,False,True,False,False,False,False,5,123,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3750,01,34775,30,Curricular Approaches for Working with Infants and Toddlers,3,17:30:00,20:15:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Fully Synchronous
ECS,3800,01,34773,30,Early Childhood Physical Growth and Health,3,13:00:00,14:15:00,False,True,False,True,False,False,False,6,207,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3850,01,34776,30,Relationship-Based Approaches in Home and Community Settings,3,17:30:00,18:30:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Fully Synchronous
ECS,3900,01,34749,30,STEAM: Early Childhood Project Approach to Integrated Learning,3,17:30:00,20:15:00,False,False,True,False,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,3900,03,34751,30,STEAM: Early Childhood Project Approach to Integrated Learning,3,08:30:00,09:45:00,True,False,True,False,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,4010,01,34770,30,Dynamics of Early Childhood Play,3,16:00:00,17:15:00,True,False,True,False,False,False,False,6,107,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,4100,01,34753,30,Early Childhood Clinical Practicum II,1,16:00:00,16:50:00,False,True,False,False,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,"Haywood-Bird, Eden",Seminar,Face-to-Face
ECS,4100,02,34754,30,Early Childhood Clinical Practicum II,1,16:00:00,16:50:00,False,False,True,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Haywood-Bird, Eden",Seminar,Fully Synchronous
ECS,4100,03,34755,30,Early Childhood Clinical Practicum II,1,17:00:00,17:50:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Fully Synchronous
ECS,4100,04,34756,30,Early Childhood Clinical Practicum II,1,16:00:00,16:50:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Jang, Soon Young",Seminar,Fully Synchronous
ECS,4100,05,34757,30,Early Childhood Clinical Practicum II,1,18:00:00,18:50:00,False,False,False,True,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Face-to-Face
ECS,4100,06,34758,30,Early Childhood Clinical Practicum II,1,16:00:00,16:50:00,True,False,False,False,False,False,False,6,111,2022-01-22,2022-05-13,Regular Academic Session,"Jang, Soon Young",Seminar,Face-to-Face
ECS,4100,07,34760,30,Early Childhood Clinical Practicum II,1,17:30:00,18:20:00,False,False,True,False,False,False,False,6,113,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Face-to-Face
ECS,4100,08,34761,30,Early Childhood Clinical Practicum II,1,16:00:00,16:50:00,True,False,False,False,False,False,False,6,204,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Face-to-Face
ECS,4200,01,34771,30,Numeracy and Inquiry in Multilingual Contexts,3,14:30:00,15:45:00,False,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Fully Synchronous
ECS,4300,01,34745,30,Working with Exceptional Children and their Families,3,08:30:00,09:45:00,False,True,False,True,False,False,False,6,207,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,4300,02,34746,30,Working with Exceptional Children and their Families,3,13:00:00,14:15:00,True,False,True,False,False,False,False,6,211,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,4300,03,34747,30,Working with Exceptional Children and their Families,3,19:00:00,21:45:00,False,True,False,False,False,False,False,6,107,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,4300,04,34819,30,Working with Exceptional Children and their Families,3,17:30:00,20:15:00,False,False,True,False,False,False,False,5,106,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ECS,4300,05,34821,30,Working with Exceptional Children and their Families,3,14:00:00,16:45:00,False,False,False,False,False,True,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
EDD,7040,1,33447,30,Organizational Culture and Institutional Change,3,08:30:00,12:30:00,False,False,False,False,False,True,False,6,216,2022-01-22,2022-05-13,Regular Academic Session,"Passe, Jeffrey",Seminar,Face-to-Face
EDD,7060,1,33448,30,Qualitative Methods for School Improvement,3,13:00:00,17:00:00,False,False,False,False,False,True,False,6,115,2022-01-22,2022-05-13,Regular Academic Session,"Hypolite, Liane",Seminar,Face-to-Face
EDD,7070,1,33449,30,"Education Policy, Systemic Reform, and Social Justice",3,08:30:00,12:30:00,False,False,False,False,False,True,False,6,115,2022-01-22,2022-05-13,Regular Academic Session,"Allbright, Taylor",Seminar,Face-to-Face
EDD,7150,1,33450,30,Research Learning Community Seminar: Development of a Dissertation Proposal,3,13:00:00,17:00:00,False,False,False,False,False,True,False,6,113,2022-01-22,2022-05-13,Regular Academic Session,"Martinez, Eligio",Seminar,Face-to-Face
EDD,7190,1,33451,30,Research Learning Community Seminar: Dissertation Completion,1,08:30:00,10:30:00,False,False,False,False,False,True,False,6,113,2022-01-22,2022-05-13,Regular Academic Session,"Allbright, Taylor",Seminar,Face-to-Face
EDL,5470,1,33453,30,"Theory, Practice II, and School Improvement Leadership",3,19:00:00,21:30:00,False,True,False,False,False,False,False,999,1003,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Face-to-Face
EDL,5470,2,33454,30,"Theory, Practice II, and School Improvement Leadership",3,19:00:00,21:30:00,False,False,True,False,False,False,False,999,1005,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Face-to-Face
EDL,5500,1,33455,30,Learning to Lead Content Module II; Organizational and Systems Leadership,3,16:00:00,18:30:00,False,True,False,False,False,False,False,999,1003,2022-01-22,2022-05-13,Regular Academic Session,"Seymour, Jeffrey",Seminar,Face-to-Face
EDL,5500,2,33456,30,Learning to Lead Content Module II; Organizational and Systems Leadership,3,16:00:00,18:30:00,False,False,True,False,False,False,False,999,1005,2022-01-22,2022-05-13,Regular Academic Session,"Seymour, Jeffrey",Seminar,Face-to-Face
EDU,5010,01,32469,30,Foundations of Teaching and Learning,3,08:30:00,09:45:00,False,True,False,True,False,False,False,6,115,2022-01-22,2022-05-13,Regular Academic Session,"Fine, Aubrey",Seminar,Face-to-Face
EDU,5010,02,32470,30,Foundations of Teaching and Learning,3,14:30:00,17:15:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Ahn, Ruth",Seminar,Fully Synchronous
EDU,5010,03,32471,30,Foundations of Teaching and Learning,3,17:30:00,20:15:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5010,04,32472,30,Foundations of Teaching and Learning,3,17:30:00,20:15:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5020,01,32473,30,Foundations of Education in a Diverse Society,3,10:00:00,11:15:00,False,True,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Larriva, Cesar",Seminar,Fully Synchronous
EDU,5020,02,32474,30,Foundations of Education in a Diverse Society,3,14:30:00,17:15:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Larriva, Cesar",Seminar,Fully Synchronous
EDU,5020,03,32475,30,Foundations of Education in a Diverse Society,3,17:30:00,20:15:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Larriva, Cesar",Seminar,Fully Synchronous
EDU,5100,01,32477,30,Introduction to Literacy Instruction,3,16:00:00,18:45:00,False,False,True,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"De La Torre, Cecilia",Seminar,Bisynchronous
EDU,5100,02,32478,30,Introduction to Literacy Instruction,3,16:00:00,18:45:00,False,False,True,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Lind, Jacqueline",Seminar,Bisynchronous
EDU,5105,01,32479,30,"Language Arts, Second Language Acquisition, and Children's Literature",3,17:30:00,20:15:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5110,01,32481,30,Theory and Practice in Mathematics Education,3,17:30:00,20:15:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Larriva, Cesar",Seminar,Fully Synchronous
EDU,5115,01,32482,30,Theory and Practice in Science and Health Education,3,17:30:00,20:15:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Volsey, Janeen",Seminar,Fully Synchronous
EDU,5120,01,32483,30,Theory and Practice in Teaching Elementary Social Sciences,3,17:30:00,20:15:00,False,False,True,False,False,False,False,6,111,2022-01-22,2022-05-13,Regular Academic Session,"Neumann, David",Seminar,Face-to-Face
EDU,5125,01,32484,30,"Theory and Practice in Elementary Movement, Visual, Performing Arts Education",3,17:30:00,20:15:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Samaniego, Megan",Seminar,Bisynchronous
EDU,5150,01,32485,30,Novice Clinical Practice for Elementary Teachers,3,16:00:00,17:15:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Volsey, Janeen",Seminar,Fully Synchronous
EDU,5180,01,32487,30,Teaching Performance Assessment for Elementary Teachers,3,17:30:00,20:15:00,False,False,True,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Geary, Cynthia",Seminar,Bisynchronous
EDU,5200,01,32488,30,Secondary Reading and Writing in the Content Areas,3,17:30:00,20:15:00,False,False,False,True,False,False,False,6,111,2022-01-22,2022-05-13,Regular Academic Session,"Neumann, David",Seminar,Face-to-Face
EDU,5200,02,32489,30,Secondary Reading and Writing in the Content Areas,3,14:30:00,17:15:00,False,False,False,True,False,False,False,6,111,2022-01-22,2022-05-13,Regular Academic Session,"Neumann, David",Seminar,Face-to-Face
EDU,5210,01,32491,30,Teaching Secondary English Learners,3,17:30:00,20:15:00,True,False,False,False,False,False,False,6,115,2022-01-22,2022-05-13,Regular Academic Session,"Casimir, Laure Myriam",Seminar,Hybrid Asynchronous Component
EDU,5210,02,32492,30,Teaching Secondary English Learners,3,14:30:00,17:15:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5215,01,32495,30,Models of Secondary Instruction,3,14:30:00,17:15:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Volsey, Janeen",Seminar,Fully Synchronous
EDU,5215,02,32496,30,Models of Secondary Instruction,3,17:30:00,20:15:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Volsey, Janeen",Seminar,Fully Synchronous
EDU,5220,01,32499,30,"Building Relationships with Youth, Families, and Communities",3,14:30:00,17:15:00,False,False,True,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Bisynchronous
EDU,5220,03,32501,30,"Building Relationships with Youth, Families, and Communities",3,17:30:00,20:15:00,True,False,False,False,False,False,False,6,207,2022-01-22,2022-05-13,Regular Academic Session,"Casimir, Laure Myriam",Lecture,Hybrid Asynchronous Component
EDU,5262,01,32504,30,Clinical Practice Seminar for Single Subject Candidates,1,17:00:00,17:50:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5262,02,32505,30,Clinical Practice Seminar for Single Subject Candidates,1,17:00:00,17:50:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5262,03,32506,30,Clinical Practice Seminar for Single Subject Candidates,1,17:00:00,17:50:00,True,False,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5262,04,32507,30,Clinical Practice Seminar for Single Subject Candidates,1,17:00:00,17:50:00,False,False,True,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5280,01,32508,30,Teaching Performance Assessment for Secondary Teachers,3,17:30:00,20:15:00,False,False,True,False,False,False,False,6,211,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Synchronous Component
EDU,5280,02,32509,30,Teaching Performance Assessment for Secondary Teachers,3,17:30:00,20:15:00,True,False,False,False,False,False,False,6,211,2022-01-22,2022-05-13,Regular Academic Session,"Gimino, Amy",Seminar,Hybrid Synchronous Component
EDU,5302,01,33966,30,Educating Students with Disabilities in Diverse Settings,3,13:00:00,14:15:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Bisynchronous
EDU,5302,03,33968,30,Educating Students with Disabilities in Diverse Settings,3,16:00:00,18:45:00,True,False,False,False,False,False,False,6,104,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Asynchronous Component
EDU,5302,04,33969,30,Educating Students with Disabilities in Diverse Settings,3,17:30:00,20:15:00,True,False,False,False,False,False,False,6,204,2022-01-22,2022-05-13,Regular Academic Session,"Touhey, John",Seminar,Hybrid Asynchronous Component
EDU,5320,01,33971,30,Transition Planning Through Family and Professional Collaboration,3,16:00:00,18:45:00,False,True,False,False,False,False,False,6,204,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Asynchronous Component
EDU,5324,01,33973,30,Educational Assessment of Students with Disabilities,3,16:00:00,18:45:00,False,False,True,False,False,False,False,6,115,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Asynchronous Component
EDU,5332,01,33974,30,Positive Classroom and Behavior Management,3,16:00:00,18:45:00,False,True,False,False,False,False,False,6,207,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Asynchronous Component
EDU,5334,01,33976,30,Multi-Tiered Literacy Assessment and Intervention,3,16:00:00,18:45:00,True,False,False,False,False,False,False,6,122,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Asynchronous Component
EDU,5336,02,33979,30,Mathematics Instruction for Students with Disabilities,3,16:00:00,18:45:00,False,False,False,True,False,False,False,6,115,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Asynchronous Component
EDU,5351,01,33985,30,Clinical Practice Seminar for Preliminary Education Specialist Candidates,1,17:30:00,20:15:00,False,True,False,False,False,False,False,6,111,2022-01-22,2022-05-13,Regular Academic Session,"Wizikowski, Heather",Seminar,Hybrid Asynchronous Component
EDU,5358,01,33986,30,Diversity in Special Education,3,16:00:00,18:45:00,False,True,False,False,False,False,False,6,115,2022-01-22,2022-05-13,Regular Academic Session,"Wizikowski, Heather",Seminar,Hybrid Asynchronous Component
EDU,6370,01,35383,30,Assistive Technology in Special Education,3,17:30:00,20:15:00,False,False,True,False,False,False,False,6,207,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Hybrid Asynchronous Component
EGR,4050,01,31480,30,Role of Design Professionals In Society,3,19:00:00,21:45:00,False,False,False,True,False,False,False,9,333,2022-01-22,2022-05-13,Regular Academic Session,"Thompson, Jeff&                McKenna, Michael",Lecture,Face-to-Face
EGR,4050,02,34930,30,Role of Design Professionals In Society,3,17:30:00,20:15:00,False,False,True,False,False,False,False,9,403,2022-01-22,2022-05-13,Regular Academic Session,"Haskins, Steven",Lecture,Face-to-Face
EGR,4050,03,34931,30,Role of Design Professionals In Society,3,17:30:00,20:15:00,False,True,False,False,False,False,False,9,213,2022-01-22,2022-05-13,Regular Academic Session,"Engle, Todd&                Tulacz, John",Lecture,Face-to-Face
EGR,4050,04,34932,30,Role of Design Professionals In Society,3,16:00:00,18:45:00,False,False,False,True,False,False,False,9,403,2022-01-22,2022-05-13,Regular Academic Session,"Thompson, Jeff&                McKenna, Michael",Lecture,Face-to-Face
EGR,4810,31,34680,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,True,False,False,False,False,False,17,2626,2022-01-22,2022-05-13,Regular Academic Session,"Seif, Javad",Seminar,Face-to-Face
EGR,4810,65,31844,32,Project Design Principles and Applications,1,08:00:00,08:50:00,True,False,False,False,False,False,False,9,423,2022-01-22,2022-05-13,Regular Academic Session,"Omar, Tamer",Seminar,Face-to-Face
EGR,4810,67,31845,32,Project Design Principles and Applications,1,16:00:00,16:50:00,False,False,False,True,False,False,False,9,409,2022-01-22,2022-05-13,Regular Academic Session,"Pagnon, Andrew",Seminar,Face-to-Face
EGR,4810,68,31846,32,Project Design Principles and Applications,1,17:00:00,17:50:00,False,False,False,True,False,False,False,9,409,2022-01-22,2022-05-13,Regular Academic Session,"Pagnon, Andrew",Seminar,Face-to-Face
EGR,4820,31,34687,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,True,False,False,False,False,False,17,2640,2022-01-22,2022-05-13,Regular Academic Session,"Handayani, Dika",Seminar,Face-to-Face
EGR,4820,32,34688,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Placencia, Greg",Seminar,Face-to-Face
EGR,4820,33,34689,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Mirzaei, Shokoufeh",Seminar,Face-to-Face
EGR,4820,34,34690,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Fallah Fini, Saeideh",Seminar,Face-to-Face
EGR,4820,35,34691,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,True,False,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Okhuysen, Victor",Seminar,Face-to-Face
EGR,4830,11,34578,30,Project Design Principles and Applications,1,16:30:00,22:00:00,False,False,False,False,True,False,False,17,1631,2022-01-22,2022-05-13,Regular Academic Session,Staff,Seminar,Face-to-Face
EGR,4830,31,34681,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,False,False,True,False,False,False,17,2640,2022-01-22,2022-05-13,Regular Academic Session,"Handayani, Dika",Seminar,Face-to-Face
EGR,4830,32,34682,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Placencia, Greg",Seminar,Face-to-Face
EGR,4830,33,34683,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Mirzaei, Shokoufeh",Seminar,Face-to-Face
EGR,4830,34,34684,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Fallah Fini, Saeideh",Seminar,Face-to-Face
EGR,4830,35,34685,30,Project Design Principles and Applications,1,11:00:00,11:50:00,False,False,False,True,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Okhuysen, Victor",Seminar,Face-to-Face
EMT,5140,01,34611,30,Statistics Essentials for Business Analytics,3,18:00:00,20:50:00,True,False,False,False,False,False,False,9,251,2022-01-22,2022-05-13,Regular Academic Session,"Fournell, Joseph",Lecture,Face-to-Face
EMT,5740,01,34610,30,Advance Facilities Planning,3,18:00:00,20:50:00,False,True,False,False,False,False,False,9,211,2022-01-22,2022-05-13,Regular Academic Session,"Parsa, Payam",Lecture,Face-to-Face
EMT,6360,01,34679,30,Project Management,3,18:00:00,20:50:00,False,False,True,False,False,False,False,9,251,2022-01-22,2022-05-13,Regular Academic Session,"Ghalambor Dezfooli, Donna",Lecture,Face-to-Face
ENG,1000,01,30006,30,English and Modern Languages First Year Experience,1,11:00:00,11:50:00,False,False,True,False,False,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Quintanilla, Nancy",Lecture,Fully Synchronous
ENG,1100,01,30007,25,Stretch Composition I,3,08:00:00,08:50:00,True,False,True,False,True,False,False,1,303,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ENG,1100M,01,30114,25,Stretch Composition I,3,11:00:00,11:50:00,True,False,True,False,True,False,False,5,106,2022-01-22,2022-05-13,Regular Academic Session,Staff,Lecture,Face-to-Face
ENG,1101,01,30010,25,Stretch Composition II,3,08:00:00,08:50:00,True,False,True,False,True,False,False,1,306,2022-01-22,2022-05-13,Regular Academic Session,"Harano, Sarah",Lecture,Face-to-Face
ENG,1101,02,30011,25,Stretch Composition II,3,08:00:00,08:50:00,True,False,True,False,True,False,False,1,301,2022-01-22,2022-05-13,Regular Academic Session,"Steagall, Terry",Lecture,Face-to-Face
ENG,1101,03,30012,25,Stretch Composition II,3,09:00:00,09:50:00,True,False,True,False,True,False,False,5,136,2022-01-22,2022-05-13,Regular Academic Session,"Harano, Sarah",Lecture,Face-to-Face
ENG,1101,04,30013,25,Stretch Composition II,3,09:00:00,09:50:00,True,False,True,False,True,False,False,1,306,2022-01-22,2022-05-13,Regular Academic Session,"Steagall, Terry",Lecture,Face-to-Face
ENG,1101,05,30014,25,Stretch Composition II,3,10:00:00,10:50:00,True,False,True,False,True,False,False,5,125,2022-01-22,2022-05-13,Regular Academic Session,"Watson, Jennie",Lecture,Face-to-Face
ENG,1101,06,30015,25,Stretch Composition II,3,12:00:00,12:50:00,True,False,True,False,True,False,False,1,306,2022-01-22,2022-05-13,Regular Academic Session,"Watson, Jennie",Lecture,Face-to-Face
ENG,1101,07,30016,25,Stretch Composition II,3,13:00:00,13:50:00,True,False,True,False,True,False,False,1,303,2022-01-22,2022-05-13,Regular Academic Session,"Miranda, Alberta",Lecture,Face-to-Face
ENG,1101,08,30017,25,Stretch Composition II,3,13:00:00,13:50:00,True,False,True,False,True,False,False,9,209,2022-01-22,2022-05-13,Regular Academic Session,"Plummer, Michael",Lecture,Face-to-Face
ENG,1101,09,30018,25,Stretch Composition II,3,14:00:00,14:50:00,True,False,True,False,True,False,False,1,303,2022-01-22,2022-05-13,Regular Academic Session,"Miranda, Alberta",Lecture,Face-to-Face
ENG,1101,10,30019,25,Stretch Composition II,3,15:00:00,15:50:00,True,False,True,False,True,False,False,1,303,2022-01-22,2022-05-13,Regular Academic Session,"Molina, William",Lecture,Face-to-Face
ENG,1101,11,30020,25,Stretch Composition II,3,16:00:00,16:50:00,True,False,True,False,True,False,False,1,303,2022-01-22,2022-05-13,Regular Academic Session,"Plummer, Michael",Lecture,Face-to-Face
ENG,1101,12,30021,25,Stretch Composition II,3,17:00:00,17:50:00,True,False,True,False,True,False,False,1,303,2022-01-22,2022-05-13,Regular Academic Session,"Williams, Rebecca",Lecture,Face-to-Face
ENG,1101,13,30022,25,Stretch Composition II,3,11:00:00,11:50:00,True,False,True,False,True,False,False,,,2022-01-22,2022-05-13,Regular Academic Session,"Casey, Theresa",Lecture,Fully Synchronous
ENG,1101,14,30023,25,Stretch Composition II,3,11:30:00,12:45:00,True,False,True,False,False,False,False,5,107,2022-01-22,2022-05-13,Regular Academic Session,"Harwell, Elizabeth",Lecture,Face-to-Face
ENG,1101,15,30024,25,Stretch Composition II,3,13:00:00,14:15:00,True,False,True,False,False,False,False,1,306,2022-01-22,2022-05-13,Regular Academic Session,"Harwell, Elizabeth",Lecture,Face-to-Face
ENG,1101,16,30025,25,Stretch Composition II,3,14:30:00,15:45:00,True,False,True,False,False,False,False,5,136,2022-01-22,2022-05-13,Regular Academic Session,"Schorr, Katie",Lecture,Face-to-Face
ENG,1101,17,30026,25,Stretch Composition II,3,16:00:00,17:15:00,True,False,True,False,False,False,False,5,106,2022-01-22,2022-05-13,Regular Academic Session,"Chartier, Holly-Lynn",Lecture,Face-to-Face
ENG,1101,18,30027,25,Stretch Composition II,3,17:30:00,18:45:00,True,False,True,False,False,False,False,5,123,2022-01-22,2022-05-13,Regular Academic Session,"Tamayo, Kristin",Lecture,Face-to-Face
